,Provider ID,OP_10,OP_11,OP_13,OP_14,OP_8
2719,370211,7.9,0.4,0.0,0.9,0.0
2720,370212,66.2,42.5,0.0,0.0,38.0
2721,370215,62.7,1.7,3.9,0.3,0.0
2722,370216,0.0,0.0,0.0,0.0,38.5
2723,370218,13.9,1.0,4.6,2.6,38.5
2724,370222,0.0,0.0,0.0,0.0,35.3
2725,370225,0.0,0.0,0.0,0.0,46.5
2726,370227,1.1,0.6,0.0,4.4,0.0
2727,370228,8.8,3.2,11.0,0.0,0.0
2728,370229,13.2,6.3,0.0,0.0,0.0
2729,370234,29.1,6.6,4.6,0.6,40.7
2730,370235,2.5,0.9,4.0,2.2,0.0
2731,370236,2.5,0.7,0.0,0.7,0.0
2732,371300,14.8,0.0,0.0,0.0,0.0
2733,371302,3.4,0.0,0.0,0.0,0.0
2734,371304,26.0,0.0,0.0,0.0,0.0
2735,371311,0.0,0.0,0.0,0.0,0.0
2736,371312,3.4,0.5,0.0,0.0,0.0
2737,371313,5.1,3.3,0.0,4.8,0.0
2738,371314,45.9,14.1,0.0,0.0,0.0
2739,371316,2.7,0.0,0.0,0.0,0.0
2740,371317,14.1,6.4,0.0,0.0,0.0
2741,371319,3.0,0.0,0.0,0.0,0.0
2742,371320,1.8,0.0,0.0,0.0,0.0
2743,371321,25.4,0.0,0.0,0.0,0.0
2744,371323,25.6,35.7,1.5,0.0,0.0
2745,371324,0.0,0.0,0.0,0.0,0.0
2746,371326,1.5,0.0,0.0,0.0,0.0
2747,371328,10.9,2.1,0.0,1.7,0.0
2748,371330,56.1,0.0,0.0,0.0,0.0
2749,371331,50.0,0.0,0.0,0.0,0.0
2750,371332,0.0,0.0,0.0,0.0,0.0
2751,371333,11.3,7.4,0.0,0.0,0.0
2752,371334,0.0,0.0,0.0,0.0,0.0
2753,371335,2.5,0.0,0.0,0.0,0.0
2754,380001,9.5,1.7,6.3,0.0,51.2
2755,380002,7.4,2.3,4.0,1.7,43.5
2756,380004,5.2,0.0,5.2,1.3,45.0
2757,380005,4.0,0.0,0.0,7.8,0.0
2758,380007,2.3,0.0,0.0,6.5,0.0
2759,380009,14.4,0.2,6.3,0.0,36.4
2760,380014,6.2,1.3,4.3,0.0,0.0
2761,380017,6.7,0.2,4.8,0.0,47.5
2762,380018,6.3,0.4,5.2,3.1,35.3
2763,380020,1.5,0.0,3.1,0.4,0.0
2764,380021,2.5,0.0,0.0,0.3,40.4
2765,380022,7.2,0.4,3.8,0.0,35.2
2766,380025,8.1,0.0,0.0,4.6,48.0
2767,380027,7.3,0.0,4.8,0.5,51.3
2768,380029,6.4,0.0,0.0,0.0,0.0
2769,380033,0.0,0.0,0.0,0.0,0.0
2770,380037,6.2,0.0,7.3,0.0,0.0
2771,380038,3.8,0.0,0.0,0.0,0.0
2772,380040,0.4,0.0,0.0,0.0,0.0
2773,380047,0.8,0.0,4.8,2.4,0.0
2774,380050,3.5,0.5,2.2,1.7,40.5
2775,380051,4.3,2.2,0.0,1.8,42.2
2776,380052,2.9,0.9,2.9,1.1,0.0
2777,380056,1.5,0.7,0.0,0.7,0.0
2778,380060,15.4,1.1,3.6,0.0,50.7
2779,380061,5.6,0.0,3.6,1.6,0.0
2780,380071,1.7,0.0,0.0,0.7,39.5
2781,380075,10.5,0.0,3.4,1.6,0.0
2782,380082,4.4,0.0,0.0,0.0,0.0
2783,380089,8.4,0.6,3.9,1.9,37.4
2784,380090,1.0,0.3,6.9,0.0,37.2
2785,380102,0.8,0.0,2.3,1.8,0.0
2786,381301,5.1,0.0,0.0,0.0,0.0
2787,381302,8.6,0.0,8.5,0.0,0.0
2788,381303,5.2,0.6,0.0,0.0,0.0
2789,381307,4.2,0.0,0.0,0.0,0.0
2790,381308,4.0,5.8,0.0,0.0,0.0
2791,381309,6.2,1.9,0.0,0.0,0.0
2792,381311,7.4,1.8,0.0,0.0,0.0
2793,381312,7.6,6.1,0.0,0.0,0.0
2794,381313,0.7,0.0,0.0,0.0,0.0
2795,381316,4.4,0.0,4.4,0.8,38.9
2796,381318,8.1,0.7,2.2,0.0,0.0
2797,381321,6.0,0.8,5.2,0.0,45.9
2798,381322,7.5,3.0,1.6,0.0,45.5
2799,381324,0.0,0.0,0.0,0.0,0.0
2800,381325,3.3,0.0,0.0,1.2,59.7
2801,390001,3.9,0.2,4.3,2.9,0.0
2802,390002,5.7,0.5,0.0,0.0,0.0
2803,390003,7.0,0.6,0.0,0.0,0.0
2804,390004,8.6,0.4,4.4,3.5,43.5
2805,390006,6.7,1.4,5.4,3.4,38.8
2806,390008,8.0,0.0,2.9,0.0,0.0
2807,390009,8.1,0.0,5.1,2.4,40.9
2808,390012,3.7,0.7,0.0,0.0,0.0
2809,390013,5.3,1.3,5.2,4.1,34.7
2810,390016,30.5,9.9,7.4,0.0,40.4
2811,390019,8.9,7.4,0.0,1.0,0.0
2812,390026,3.3,0.3,0.0,2.2,0.0
2813,390027,13.8,1.6,4.9,2.6,29.8
2814,390028,5.2,0.4,6.3,6.3,50.0
2815,390030,2.0,0.0,7.2,0.0,37.8
2816,390031,3.2,0.0,0.0,0.0,0.0
2817,390032,17.9,0.3,7.8,1.4,0.0
2818,390035,2.0,0.0,7.1,4.4,0.0
2819,390036,5.5,0.2,4.6,2.6,41.5
2820,390037,5.6,0.0,7.9,0.0,0.0
2821,390039,5.7,0.7,7.4,4.5,33.3
2822,390041,12.5,0.0,3.8,4.1,34.0
2823,390042,5.9,0.0,4.8,0.0,50.0
2824,390043,39.7,0.7,5.6,0.0,47.2
2825,390044,6.2,1.3,4.8,2.5,42.9
2826,390045,6.0,0.9,3.1,2.8,35.6
2827,390046,8.2,0.2,5.5,3.0,36.2
2828,390048,3.9,0.3,4.3,3.0,37.6
2829,390049,4.0,0.8,4.8,2.9,38.3
2830,390050,14.4,1.4,9.1,2.6,48.6
2831,390052,46.4,14.6,1.4,0.0,0.0
2832,390056,5.0,1.4,4.3,0.0,0.0
2833,390057,5.3,0.6,6.7,1.6,37.7
2834,390058,6.1,1.5,8.9,0.0,0.0
2835,390061,9.2,3.3,0.0,0.0,51.4
2836,390062,10.7,11.8,0.0,0.0,0.0
2837,390063,6.3,1.6,5.8,3.6,38.0
2838,390065,25.0,0.0,5.0,4.1,35.9
2839,390066,22.9,0.7,4.9,2.3,35.6
2840,390067,8.1,0.2,3.6,3.9,43.0
2841,390068,8.9,9.0,0.0,0.0,0.0
2842,390070,5.7,0.0,0.0,6.1,0.0
2843,390071,7.9,0.0,0.0,0.0,0.0
2844,390072,9.4,0.0,0.0,0.0,0.0
2845,390073,8.1,2.6,3.5,2.9,35.7
2846,390076,7.4,1.5,3.9,0.0,37.7
2847,390079,5.9,0.1,2.9,2.8,39.5
2848,390080,6.7,0.0,8.2,0.0,0.0
2849,390081,27.7,0.2,0.0,4.5,0.0
2850,390084,7.5,4.9,0.0,0.0,0.0
2851,390086,3.4,1.8,4.9,1.5,40.2
2852,390090,3.3,0.0,0.0,0.0,0.0
2853,390091,5.3,0.7,5.3,5.4,35.3
2854,390093,21.3,0.4,7.2,7.9,45.7
2855,390096,51.1,5.9,6.2,3.2,36.8
2856,390097,4.2,0.4,7.5,1.2,0.0
2857,390100,5.5,1.8,4.1,2.7,0.0
2858,390101,15.4,17.3,5.3,0.0,0.0
2859,390102,5.4,0.0,4.9,4.8,44.6
2860,390104,23.4,28.2,0.0,6.5,0.0
2861,390107,6.2,0.6,9.8,3.3,41.5
2862,390110,3.7,0.6,5.4,2.1,45.7
2863,390111,7.2,0.2,6.6,2.5,36.8
2864,390112,3.4,0.0,0.0,0.0,0.0
2865,390113,3.3,1.0,6.7,2.7,30.4
2866,390114,2.0,0.0,0.0,0.0,0.0
2867,390115,4.2,0.5,6.3,4.5,0.0
2868,390116,5.9,4.9,0.0,0.0,0.0
2869,390117,9.9,12.3,6.8,0.0,0.0
2870,390118,13.5,14.6,7.7,5.4,34.0
2871,390119,22.4,11.5,4.0,4.2,40.9
2872,390123,14.5,0.0,7.4,2.7,31.4
2873,390125,15.3,11.3,3.7,3.2,32.1
2874,390127,11.9,3.2,6.7,5.6,40.4
2875,390130,2.8,0.0,0.0,0.0,0.0
2876,390133,5.7,2.7,5.1,1.8,35.8
2877,390137,31.3,0.1,4.6,4.3,32.7
2878,390138,7.0,0.0,6.3,5.0,0.0
2879,390139,11.5,4.5,3.8,1.1,0.0
2880,390142,8.4,3.8,7.2,3.2,43.3
2881,390145,10.1,5.2,4.6,1.6,0.0
2882,390146,3.8,0.0,8.4,1.6,37.2
2883,390147,18.8,0.0,8.3,4.8,26.8
2884,390150,18.8,0.0,4.9,0.0,0.0
2885,390151,7.5,0.5,4.1,1.9,23.4
2886,390153,9.0,2.6,7.6,4.2,0.0
2887,390156,8.7,1.4,6.6,0.0,26.2
2888,390157,8.2,1.0,6.2,0.0,0.0
2889,390160,50.3,0.7,9.6,0.0,0.0
2890,390162,6.1,2.6,1.9,0.0,0.0
2891,390163,3.6,0.0,11.3,0.0,43.2
2892,390164,9.8,0.2,8.2,5.0,41.0
2893,390168,10.0,2.6,3.8,2.2,38.0
2894,390173,29.9,0.0,3.2,0.0,0.0
2895,390174,14.8,1.9,7.4,4.0,44.2
2896,390178,13.0,0.5,5.5,0.0,35.1
2897,390179,3.8,0.3,7.0,3.3,31.8
2898,390180,6.1,0.1,4.9,3.7,36.7
2899,390183,1.1,0.7,2.8,5.7,0.0
2900,390184,32.5,3.0,6.9,0.0,32.8
2901,390185,4.8,0.4,4.6,5.2,34.2
2902,390192,3.3,0.9,0.0,0.0,0.0
2903,390194,12.1,10.7,5.3,0.0,35.6
2904,390195,10.9,5.3,3.6,2.9,31.8
2905,390197,5.1,2.9,4.1,0.0,42.1
2906,390198,5.3,0.0,0.0,0.0,0.0
2907,390199,3.2,2.4,4.1,0.0,0.0
2908,390201,8.6,6.7,6.1,4.5,47.4
2909,390203,12.7,0.4,4.1,1.3,41.1
2910,390204,2.5,0.3,4.0,5.0,40.4
2911,390211,29.5,0.0,3.8,1.8,31.3
2912,390217,10.4,4.5,5.2,0.0,0.0
2913,390219,3.0,0.3,7.8,0.0,0.0
2914,390220,11.7,0.5,2.5,0.6,0.0
2915,390222,4.7,0.3,6.3,2.2,36.4
2916,390223,3.5,0.5,5.8,5.0,37.2
2917,390225,18.9,6.5,4.9,3.8,32.7
2918,390226,4.4,0.2,4.6,0.0,0.0
2919,390228,6.6,0.1,9.4,2.8,39.7
2920,390231,4.8,1.9,6.5,3.1,39.1
2921,390233,6.4,0.1,5.9,0.0,26.9
2922,390236,3.1,0.0,5.6,0.0,42.1
2923,390237,6.4,4.7,4.3,5.2,0.0
2924,390256,9.5,0.0,4.5,1.3,25.0
2925,390258,7.3,2.7,4.5,3.3,36.1
2926,390263,6.7,4.1,5.5,1.2,34.2
2927,390265,13.1,0.2,6.4,4.5,34.7
2928,390266,13.5,0.0,7.4,0.0,0.0
2929,390267,4.0,0.7,8.4,0.9,0.0
2930,390268,4.9,0.0,6.1,4.3,0.0
2931,390270,4.5,0.2,4.4,4.9,40.0
2932,390290,3.6,0.7,0.0,0.0,53.8
2933,390304,8.4,2.8,0.0,5.4,0.0
2934,390307,0.0,0.0,0.0,0.0,51.1
2935,390312,58.5,0.2,0.0,0.0,0.0
2936,390321,0.0,4.5,3.3,0.0,30.8
2937,390325,0.0,0.0,0.0,0.0,32.5
2938,390326,3.2,0.9,4.6,4.3,30.2
2939,390328,2.3,0.0,13.0,5.1,0.0
2940,390329,12.1,2.9,0.0,2.6,34.8
2941,391300,10.9,12.8,0.0,0.0,0.0
2942,391301,10.2,9.6,0.0,0.0,0.0
2943,391302,4.9,0.0,0.0,0.0,0.0
2944,391303,18.2,4.3,4.0,5.0,0.0
2945,391305,2.0,0.9,0.0,5.7,0.0
2946,391306,4.7,3.7,0.0,0.0,0.0
2947,391307,4.5,3.4,0.0,0.0,0.0
2948,391308,31.9,0.0,0.0,0.0,0.0
2949,391309,15.8,0.0,0.0,0.0,0.0
2950,391312,20.4,6.2,0.0,0.0,0.0
2951,391313,10.3,10.0,2.6,4.7,0.0
2952,410001,3.0,0.6,1.2,4.8,0.0
2953,410004,10.5,2.8,0.0,0.0,0.0
2954,410005,11.4,0.0,0.0,4.5,0.0
2955,410006,6.7,0.9,2.5,4.8,45.2
2956,410007,2.4,1.8,3.6,8.0,35.3
2957,410008,7.6,2.3,2.8,3.3,47.5
2958,410009,3.7,0.3,3.4,3.2,0.0
2959,410010,2.0,1.3,0.0,0.0,0.0
2960,410011,4.7,0.0,3.0,4.3,0.0
2961,410012,2.3,0.1,5.1,4.4,0.0
2962,410013,8.9,0.6,0.0,4.2,32.7
2963,420002,2.1,0.0,0.0,2.1,36.4
2964,420004,7.5,0.1,7.3,2.8,36.9
2965,420005,2.4,3.3,0.0,0.0,0.0
2966,420007,1.8,0.0,5.0,2.3,44.6
2967,420009,4.1,1.8,4.0,2.2,0.0
2968,420010,4.6,1.7,4.3,3.0,37.7
2969,420011,6.4,0.0,0.0,0.0,0.0
2970,420015,3.9,0.7,1.2,0.4,46.0
2971,420018,1.7,0.5,4.5,2.5,36.4
2972,420019,3.5,1.5,0.0,0.0,0.0
2973,420020,33.8,2.7,5.9,1.8,40.7
2974,420023,3.4,0.5,0.0,2.4,37.3
2975,420026,2.3,1.2,3.8,3.2,37.8
2976,420027,34.6,0.0,5.2,2.7,47.4
2977,420030,7.5,0.0,2.0,4.9,35.6
2978,420033,4.5,0.2,6.2,1.6,0.0
2979,420036,1.5,0.4,0.0,3.5,0.0
2980,420037,6.7,0.0,1.9,4.7,0.0
2981,420038,5.3,0.8,0.0,0.0,0.0
2982,420043,5.1,0.0,3.1,4.8,0.0
2983,420048,4.4,1.0,2.5,2.5,45.5
2984,420049,5.3,0.6,7.0,1.5,35.7
2985,420051,3.4,0.1,6.5,4.0,43.8
2986,420053,4.9,4.7,4.3,0.0,49.1
2987,420055,0.3,0.9,3.7,3.8,0.0
2988,420057,3.2,0.0,0.0,0.0,0.0
2989,420065,5.2,0.0,0.0,2.0,44.0
2990,420066,7.3,7.8,2.7,0.0,0.0
2991,420067,2.4,0.2,5.7,4.8,42.0
2992,420068,7.1,0.5,4.4,2.6,26.2
2993,420069,4.6,0.4,7.1,0.0,0.0
2994,420070,10.2,11.0,0.0,2.7,41.3
2995,420071,7.1,3.3,8.5,3.2,42.3
2996,420072,7.4,3.0,1.7,1.2,0.0
2997,420073,1.7,0.0,5.6,0.1,45.1
2998,420078,8.3,0.2,4.2,2.2,35.8
2999,420079,7.9,0.0,8.3,2.9,39.4
3000,420080,12.6,2.4,3.4,2.4,0.0
3001,420082,3.7,0.8,0.0,2.4,46.2
3002,420083,2.8,2.6,6.8,6.0,0.0
3003,420085,3.0,0.3,3.2,3.5,34.5
3004,420086,3.6,2.1,6.1,0.0,46.7
3005,420087,7.3,0.2,5.9,0.8,43.3
3006,420089,5.0,1.1,6.6,0.0,0.0
3007,420091,10.6,2.7,5.3,2.2,47.8
3008,420098,40.3,6.8,4.3,2.3,37.2
3009,420101,9.1,0.0,0.0,0.0,0.0
3010,420102,12.0,0.7,0.0,0.0,40.5
3011,420103,1.5,0.0,3.9,0.0,33.3
3012,420104,8.8,0.0,4.4,0.9,39.4
3013,420105,4.1,0.6,6.0,2.9,45.5
3014,420106,2.5,1.3,5.5,0.0,37.3
3015,421301,18.6,20.0,0.0,1.2,0.0
3016,430005,11.9,11.9,1.9,0.0,44.4
3017,430008,4.3,0.0,6.5,0.0,0.0
3018,430012,4.2,1.7,3.9,0.0,0.0
3019,430013,11.3,2.7,0.0,0.0,33.8
3020,430014,5.4,0.5,5.8,0.0,27.0
3021,430015,15.7,7.7,1.1,0.0,0.0
3022,430016,12.1,0.8,8.0,2.6,36.8
3023,430027,2.0,0.0,4.5,1.8,30.2
3024,430048,1.3,0.6,0.0,0.0,40.0
3025,430077,2.0,0.0,3.6,3.1,44.3
3026,430089,0.0,0.0,0.0,0.0,0.0
3027,430090,0.0,0.0,0.0,0.0,29.4
3028,430091,0.0,0.0,0.0,0.0,34.8
3029,430095,3.9,0.0,4.5,0.0,0.0
3030,430097,5.6,1.8,3.6,0.0,0.0
3031,431306,0.0,0.0,0.0,0.0,0.0
3032,431315,0.0,0.0,0.0,0.0,0.0
3033,431320,4.6,0.0,0.0,0.0,0.0
3034,431321,3.6,0.0,0.0,0.0,0.0
3035,431322,1.1,0.0,0.0,7.5,0.0
3036,431323,0.7,0.0,0.0,0.0,0.0
3037,431330,0.0,0.0,0.0,0.0,0.0
3038,440001,2.2,0.0,0.0,0.0,0.0
3039,440002,6.9,2.1,6.4,4.7,34.5
3040,440003,9.0,0.7,3.6,0.0,40.4
3041,440006,4.2,0.0,6.1,4.2,49.1
3042,440007,15.0,0.0,0.0,0.0,24.4
3043,440008,2.0,0.0,0.0,0.0,0.0
3044,440009,24.1,14.7,7.0,0.7,36.8
3045,440010,8.6,9.8,0.0,0.0,0.0
3046,440011,1.5,0.2,4.6,4.2,36.2
3047,440012,5.3,0.7,4.4,2.1,34.5
3048,440015,5.5,0.6,4.3,1.7,31.7
3049,440016,4.3,3.1,0.0,0.0,0.0
3050,440017,13.2,0.0,3.6,2.4,39.1
3051,440018,5.9,0.0,1.5,0.0,49.0
3052,440020,1.4,0.5,3.5,0.0,0.0
3053,440025,9.2,4.2,5.5,0.0,47.6
3054,440029,8.2,3.7,4.9,0.0,36.4
3055,440030,9.5,4.0,0.0,2.9,41.4
3056,440031,9.1,4.2,7.5,2.0,0.0
3057,440032,9.6,2.8,0.0,0.0,0.0
3058,440033,14.8,2.3,6.9,0.0,0.0
3059,440034,3.6,0.0,3.7,1.8,41.3
3060,440035,11.3,5.3,2.6,3.9,38.8
3061,440039,4.5,1.5,5.7,1.2,0.0
3062,440040,0.0,5.0,0.0,0.0,0.0
3063,440046,4.4,1.4,0.0,3.9,0.0
3064,440048,1.0,0.2,4.3,3.0,51.3
3065,440049,3.8,0.2,4.1,4.5,38.9
3066,440050,5.3,1.0,6.7,0.0,0.0
3067,440051,1.0,1.0,0.0,0.0,0.0
3068,440053,0.6,1.1,4.6,2.5,0.0
3069,440056,3.9,1.7,4.0,4.1,40.7
3070,440057,8.2,7.9,2.8,0.0,0.0
3071,440058,4.3,0.3,4.8,6.8,38.0
3072,440059,6.5,3.7,3.9,3.0,35.0
3073,440060,3.6,1.7,0.0,6.6,0.0
3074,440061,4.8,0.0,2.0,0.0,0.0
3075,440063,5.8,0.3,1.5,3.2,36.2
3076,440065,7.0,4.4,4.4,0.0,0.0
3077,440067,8.7,0.0,0.0,0.0,0.0
3078,440068,11.2,11.8,6.9,0.9,40.9
3079,440070,9.5,0.0,0.0,0.8,0.0
3080,440072,1.1,0.0,7.6,3.2,0.0
3081,440073,7.4,2.0,5.6,2.3,40.3
3082,440081,7.9,4.5,2.0,3.9,47.9
3083,440082,0.8,0.5,4.5,0.0,0.0
3084,440083,5.9,2.9,0.0,0.0,0.0
3085,440084,6.2,3.9,0.0,2.0,39.5
3086,440091,14.1,4.6,4.2,2.9,40.8
3087,440102,4.1,27.7,0.0,0.0,0.0
3088,440104,7.1,3.4,6.8,1.8,37.7
3089,440109,2.1,0.3,5.9,0.0,35.6
3090,440110,8.7,5.1,5.6,0.0,0.0
3091,440111,3.1,0.0,0.0,0.0,0.0
3092,440120,6.0,0.6,4.7,3.6,29.5
3093,440125,8.1,4.8,8.1,2.9,42.0
3094,440130,5.3,0.6,6.0,2.0,42.9
3095,440131,6.6,1.3,0.0,0.0,0.0
3096,440132,11.2,3.5,2.6,2.6,43.9
3097,440133,1.0,4.3,4.1,0.0,0.0
3098,440137,15.0,9.2,1.0,0.0,0.0
3099,440144,13.6,4.0,6.5,4.6,43.1
3100,440147,0.0,0.0,0.0,0.0,33.8
3101,440148,5.1,2.1,0.0,0.0,0.0
3102,440150,6.1,0.3,5.3,3.0,0.0
3103,440151,6.1,3.3,3.9,2.1,33.9
3104,440152,6.6,4.4,2.4,9.9,0.0
3105,440153,4.7,1.6,7.6,0.0,0.0
3106,440156,8.0,9.3,6.2,4.0,0.0
3107,440159,76.2,0.0,0.0,0.0,0.0
3108,440161,4.4,0.5,5.2,2.8,40.4
3109,440173,8.3,3.6,3.8,2.8,51.9
3110,440175,8.8,4.7,1.3,5.0,35.6
3111,440176,8.7,1.0,4.2,0.0,0.0
3112,440180,31.3,32.0,0.0,0.0,0.0
3113,440181,0.0,4.0,0.0,0.0,0.0
3114,440182,2.9,0.0,0.0,0.0,0.0
3115,440183,7.2,0.4,5.8,2.7,37.4
3116,440184,7.9,0.0,2.1,0.0,40.9
3117,440185,4.5,4.3,3.5,3.8,36.7
3118,440187,17.9,10.7,0.0,1.3,41.9
3119,440189,5.6,2.1,4.0,1.0,0.0
3120,440192,13.8,10.4,0.0,0.0,0.0
3121,440193,11.6,7.0,4.4,2.3,50.0
3122,440194,9.3,0.0,5.6,6.5,49.0
3123,440197,3.3,2.0,4.4,4.6,0.0
3124,440200,3.3,0.0,0.0,0.0,0.0
3125,440227,5.3,0.0,2.9,5.4,0.0
3126,440228,5.6,2.2,4.7,4.4,50.8
3127,440232,0.0,0.0,0.0,0.0,0.0
3128,441304,5.6,0.0,3.6,0.0,0.0
3129,441305,15.7,3.2,0.0,0.0,0.0
3130,441307,4.9,2.0,0.0,0.7,0.0
3131,441308,8.4,3.3,0.0,6.8,0.0
3132,441309,4.0,6.1,0.0,0.0,0.0
3133,441310,2.5,6.1,1.7,4.9,0.0
3134,441311,14.3,0.0,0.0,0.0,0.0
3135,441314,0.6,0.0,0.0,0.0,0.0
3136,441315,2.7,3.4,0.0,0.0,0.0
3137,450002,8.8,0.0,0.0,0.0,39.7
3138,450007,3.8,0.3,9.0,2.3,38.7
3139,450010,5.6,6.5,1.7,3.4,48.0
3140,450011,8.4,0.6,4.3,1.6,42.4
3141,450015,4.9,0.1,2.6,2.2,45.0
3142,450018,21.1,1.7,4.6,2.1,37.4
3143,450021,1.5,1.1,5.3,2.6,0.0
3144,450023,3.3,0.0,6.1,0.7,45.6
3145,450024,5.6,0.0,0.0,6.4,0.0
3146,450028,12.6,18.2,0.0,0.0,47.7
3147,450029,10.4,11.8,0.0,3.6,51.0
3148,450032,6.2,4.2,3.3,1.9,0.0
3149,450033,23.4,24.3,5.1,3.3,41.7
3150,450034,14.5,19.7,0.0,2.6,31.5
3151,450035,9.6,4.8,3.4,4.1,0.0
3152,450037,7.1,4.4,5.0,1.0,51.9
3153,450039,6.9,1.0,2.0,4.0,36.5
3154,450040,28.8,1.8,7.2,3.8,0.0
3155,450042,7.1,1.8,5.2,1.1,48.8
3156,450044,9.0,0.0,7.4,1.1,34.1
3157,450046,38.1,0.0,0.0,3.7,0.0
3158,450051,20.3,27.2,0.0,1.9,0.0
3159,450054,4.3,0.0,5.3,1.5,44.7
3160,450055,2.4,3.2,0.0,0.5,0.0
3161,450056,0.9,0.0,3.8,1.6,0.0
3162,450058,1.1,5.7,6.7,0.9,0.0
3163,450064,1.8,1.9,0.0,2.5,0.0
3164,450068,24.4,5.0,6.3,2.9,46.8
3165,450072,2.5,0.3,0.0,2.2,49.1
3166,450078,0.0,0.0,0.0,0.0,0.0
3167,450079,3.5,2.8,2.4,2.0,0.0
3168,450080,25.9,29.3,4.3,0.0,48.6
3169,450082,14.6,10.8,0.0,0.4,0.0
3170,450083,4.8,0.1,5.5,3.5,42.5
3171,450085,28.6,0.0,0.0,0.0,45.8
3172,450087,1.3,0.0,0.0,4.4,0.0
3173,450090,10.3,0.8,0.0,0.0,57.9
3174,450092,2.5,1.6,0.0,0.0,53.7
3175,450097,9.8,0.0,3.9,5.6,0.0
3176,450099,14.7,0.0,0.0,0.0,0.0
3177,450101,5.6,0.9,2.9,2.8,50.0
3178,450102,27.4,0.0,5.6,2.1,51.3
3179,450104,11.8,8.7,0.0,0.7,29.4
3180,450107,4.0,2.0,0.0,3.3,0.0
3181,450108,8.9,5.7,0.0,0.0,0.0
3182,450119,10.4,1.1,4.4,2.3,0.0
3183,450124,0.3,0.0,0.0,0.0,0.0
3184,450128,27.4,21.7,6.3,1.8,0.0
3185,450130,2.9,5.3,9.9,0.0,0.0
3186,450132,11.3,14.6,1.8,1.4,38.3
3187,450133,5.0,5.8,1.8,1.7,43.0
3188,450135,1.5,0.5,0.0,3.1,52.5
3189,450137,23.2,0.5,0.0,3.1,0.0
3190,450143,11.6,1.9,0.0,0.0,0.0
3191,450144,6.5,0.0,0.0,0.0,0.0
3192,450147,8.8,8.8,0.0,0.0,43.9
3193,450148,2.4,2.4,0.0,0.0,0.0
3194,450152,13.5,8.5,2.1,0.8,41.9
3195,450154,21.3,12.0,4.8,0.0,0.0
3196,450155,6.3,0.0,0.0,0.0,0.0
3197,450162,48.2,34.8,6.5,0.0,48.4
3198,450163,44.9,11.5,0.0,4.9,0.0
3199,450165,3.5,1.7,0.0,0.0,0.0
3200,450176,12.3,2.0,0.0,0.6,0.0
3201,450177,11.0,5.7,2.5,2.2,0.0
3202,450178,13.0,0.0,0.0,0.0,0.0
3203,450184,14.4,5.5,5.4,2.3,37.7
3204,450187,6.1,0.6,0.0,2.6,0.0
3205,450192,8.8,9.7,0.0,0.0,0.0
3206,450193,17.4,1.7,2.9,1.8,46.3
3207,450194,5.9,7.4,0.0,0.0,0.0
3208,450196,2.4,2.5,0.0,1.9,0.0
3209,450200,44.4,8.9,1.1,1.9,51.3
3210,450203,12.5,5.6,0.0,0.0,0.0
3211,450209,14.8,18.0,3.9,2.5,0.0
3212,450210,8.7,0.0,0.0,4.9,0.0
3213,450211,47.8,0.0,4.6,3.7,49.5
3214,450213,16.5,0.0,3.8,4.1,0.0
3215,450214,0.0,0.0,0.0,5.7,0.0
3216,450219,6.1,0.5,5.1,0.6,0.0
3217,450221,4.3,0.0,0.0,0.0,0.0
3218,450222,14.7,0.0,3.3,0.0,45.6
3219,450229,5.5,0.1,1.3,1.3,42.1
3220,450231,0.4,0.2,3.5,2.8,39.1
3221,450235,12.4,11.2,0.0,0.7,0.0
3222,450236,18.0,16.1,1.7,1.1,0.0
3223,450237,3.9,3.3,5.3,3.3,38.2
3224,450253,7.4,0.0,0.0,0.0,0.0
3225,450271,9.2,2.0,0.0,0.0,48.4
3226,450272,4.5,2.7,3.6,0.0,0.0
3227,450280,7.4,0.0,8.5,4.2,50.0
3228,450289,5.5,0.1,4.2,6.8,40.5
3229,450292,15.2,39.8,6.5,1.7,0.0
3230,450293,10.5,0.0,0.0,0.0,0.0
3231,450299,6.7,0.6,0.0,0.0,0.0
3232,450306,0.0,0.0,0.0,0.0,0.0
3233,450324,16.8,20.7,8.1,3.0,40.8
3234,450330,20.8,0.0,0.0,4.4,0.0
3235,450340,2.8,0.0,7.1,0.0,0.0
3236,450346,0.8,0.6,6.4,2.8,0.0
3237,450347,10.4,0.0,4.0,2.6,41.9
3238,450348,1.4,0.0,0.0,11.1,0.0
3239,450351,9.1,5.3,0.0,1.7,0.0
3240,450352,35.1,29.4,5.9,1.4,41.4
3241,450358,25.8,0.5,5.3,2.4,43.3
3242,450369,19.0,0.0,0.0,0.0,0.0
3243,450370,60.0,34.7,0.0,0.0,0.0
3244,450372,2.4,2.1,2.0,2.1,40.3
3245,450379,10.5,0.0,0.0,0.0,0.0
3246,450388,6.2,0.8,4.9,3.0,0.0
3247,450389,11.6,9.8,1.3,3.6,47.8
3248,450395,25.7,19.5,0.0,3.2,25.3
3249,450399,16.0,0.0,0.0,0.0,0.0
3250,450400,2.7,0.0,0.0,0.0,0.0
3251,450403,6.7,3.0,0.0,6.2,0.0
3252,450411,45.8,0.0,0.0,0.0,0.0
3253,450419,7.0,14.1,0.0,4.5,0.0
3254,450424,14.9,18.4,0.0,1.9,0.0
3255,450431,1.5,1.3,4.2,1.9,0.0
