,Provider ID,MORT_30_AMI,MORT_30_CABG,MORT_30_COPD,MORT_30_HF,MORT_30_PN,MORT_30_STK
2861,330103,14.2,0.0,9.9,12.2,15.4,14.0
2862,330104,12.4,0.0,7.6,12.0,15.5,14.0
2863,330106,13.0,2.8,7.9,10.8,14.6,13.2
2864,330107,13.1,0.0,9.1,13.7,15.4,15.4
2865,330108,14.5,0.0,8.5,14.4,13.8,0.0
2866,330111,0.0,0.0,8.4,12.0,17.0,0.0
2867,330115,0.0,0.0,9.7,15.2,16.6,0.0
2868,330119,12.4,2.2,6.7,9.2,12.5,13.0
2869,330125,11.6,2.8,6.9,10.6,13.9,14.1
2870,330126,11.4,0.0,8.3,12.1,14.9,16.8
2871,330127,13.0,0.0,6.4,11.5,15.2,14.7
2872,330128,13.7,0.0,7.5,12.1,20.5,14.3
2873,330132,0.0,0.0,9.5,12.6,17.2,0.0
2874,330135,13.9,0.0,6.6,10.7,15.2,14.5
2875,330136,12.3,3.0,8.5,13.5,14.7,16.8
2876,330140,12.0,1.9,6.6,11.1,14.4,12.4
2877,330141,12.3,0.0,7.7,10.4,16.5,12.7
2878,330144,0.0,0.0,9.6,14.8,17.2,0.0
2879,330151,14.4,0.0,8.1,12.5,18.4,0.0
2880,330153,15.1,2.5,9.9,13.5,17.3,15.1
2881,330157,15.8,0.0,9.9,14.1,16.7,18.8
2882,330158,13.8,3.6,7.3,11.8,15.3,11.8
2883,330160,15.0,4.4,7.7,12.1,17.4,11.5
2884,330162,13.7,0.0,7.8,10.7,15.1,11.2
2885,330163,15.1,0.0,7.0,10.5,18.4,15.1
2886,330164,14.2,0.0,11.3,13.8,17.9,15.4
2887,330166,0.0,0.0,0.0,0.0,0.0,0.0
2888,330167,13.4,2.0,7.1,11.4,13.0,12.1
2889,330169,11.5,2.8,7.1,10.4,13.3,13.3
2890,330175,13.5,0.0,7.9,9.7,13.9,16.2
2891,330180,14.5,0.0,8.5,12.7,17.2,13.7
2892,330181,13.0,0.0,7.7,13.0,16.5,13.9
2893,330182,11.1,2.3,7.5,10.5,13.2,12.0
2894,330184,12.9,0.0,8.4,11.5,16.6,15.1
2895,330185,13.0,0.0,5.7,8.8,12.3,12.6
2896,330188,13.5,0.0,8.7,12.4,14.7,14.6
2897,330191,14.5,0.0,7.7,12.4,15.1,16.4
2898,330193,13.9,0.0,8.9,11.5,19.3,16.8
2899,330194,10.6,2.6,6.9,8.5,13.5,9.5
2900,330195,13.9,2.4,7.3,10.4,16.0,12.1
2901,330196,14.2,0.0,7.5,9.3,14.4,16.2
2902,330197,15.1,0.0,8.8,11.1,11.9,16.5
2903,330198,17.1,0.0,8.0,12.6,16.2,12.2
2904,330199,12.8,0.0,7.4,11.0,16.2,0.0
2905,330201,13.6,0.0,6.7,9.0,13.9,12.2
2906,330202,14.2,0.0,7.2,10.9,16.3,14.0
2907,330203,14.6,0.0,8.3,12.6,14.9,14.0
2908,330204,15.1,0.0,6.9,10.4,18.0,18.2
2909,330205,13.2,0.0,8.0,12.6,13.3,14.7
2910,330208,13.0,0.0,7.7,10.5,16.3,11.5
2911,330211,13.7,0.0,9.1,11.0,16.7,14.1
2912,330214,11.1,2.3,7.4,7.5,10.7,9.5
2913,330215,14.4,0.0,8.2,15.0,15.1,14.0
2914,330218,14.4,0.0,7.8,9.6,16.8,13.5
2915,330219,14.9,0.0,8.8,11.6,16.0,13.9
2916,330221,14.2,0.0,7.5,11.2,18.5,17.8
2917,330222,13.8,0.0,7.3,14.4,16.7,16.5
2918,330223,14.9,0.0,9.9,10.1,20.0,15.9
2919,330224,0.0,0.0,0.0,0.0,18.3,0.0
2920,330226,14.3,0.0,7.3,11.9,15.0,17.7
2921,330229,0.0,0.0,9.2,14.5,17.9,0.0
2922,330231,15.5,0.0,8.0,11.0,20.0,13.7
2923,330232,17.0,0.0,9.1,12.7,15.3,15.3
2924,330233,15.6,0.0,6.5,11.5,18.4,14.2
2925,330234,13.2,1.7,9.2,12.6,14.7,18.4
2926,330235,13.1,0.0,7.3,10.9,16.3,15.7
2927,330236,13.1,3.5,6.6,9.7,13.8,14.2
2928,330238,0.0,0.0,7.9,12.7,19.2,0.0
2929,330239,13.5,0.0,9.7,11.8,16.9,15.1
2930,330240,0.0,0.0,7.8,11.9,14.8,14.4
2931,330241,15.1,3.1,6.8,11.1,14.6,17.4
2932,330245,14.6,3.5,7.2,13.0,15.8,13.3
2933,330246,12.6,0.0,8.2,10.7,13.3,14.7
2934,330250,13.6,4.2,8.2,10.7,14.8,13.4
2935,330259,13.1,0.0,8.4,11.7,17.8,13.7
2936,330261,14.6,0.0,9.1,13.3,15.9,14.4
2937,330264,15.5,0.0,6.8,11.1,17.5,15.6
2938,330265,0.0,0.0,10.3,13.6,17.2,0.0
2939,330267,14.3,0.0,8.0,10.8,17.0,13.5
2940,330268,0.0,0.0,7.7,12.0,14.3,0.0
2941,330270,0.0,0.0,0.0,0.0,0.0,0.0
2942,330273,12.5,0.0,6.6,11.3,17.7,13.7
2943,330276,14.5,0.0,8.9,12.9,15.9,15.2
2944,330277,12.7,0.0,6.4,10.4,15.8,15.3
2945,330279,16.2,2.4,7.4,15.1,17.7,19.5
2946,330285,12.7,2.5,7.9,10.4,15.4,15.1
2947,330286,13.3,3.1,9.0,10.3,17.0,14.8
2948,330304,13.5,0.0,7.7,11.2,15.2,12.1
2949,330306,11.6,0.0,7.8,10.8,15.7,13.2
2950,330307,15.0,0.0,10.7,15.4,20.1,18.4
2951,330331,11.8,0.0,8.9,10.4,15.6,12.3
2952,330332,13.9,0.0,8.0,11.0,15.6,16.6
2953,330340,12.4,0.0,7.2,12.6,14.4,13.5
2954,330350,15.0,0.0,6.9,10.1,15.2,12.2
2955,330353,17.3,0.0,9.4,13.8,17.5,13.2
2956,330372,14.4,0.0,8.1,13.9,18.6,13.5
2957,330385,0.0,0.0,0.0,11.4,13.8,0.0
2958,330386,13.3,0.0,8.8,11.0,16.3,14.7
2959,330387,0.0,0.0,0.0,0.0,0.0,0.0
2960,330393,10.7,2.0,7.2,10.3,13.7,13.6
2961,330394,16.8,6.4,8.8,14.5,17.3,16.4
2962,330395,16.1,0.0,9.1,13.1,19.4,15.4
2963,330396,15.6,0.0,8.1,12.3,16.0,16.7
2964,330397,13.7,0.0,9.0,10.5,14.7,0.0
2965,330399,15.0,0.0,7.2,9.9,18.0,15.3
2966,330401,11.4,0.0,7.7,10.4,16.0,14.6
2967,330403,0.0,0.0,0.0,0.0,0.0,0.0
2968,330405,0.0,0.0,0.0,0.0,0.0,0.0
2969,330406,0.0,0.0,0.0,0.0,0.0,0.0
2970,330408,0.0,0.0,0.0,0.0,0.0,0.0
2971,330409,0.0,0.0,0.0,0.0,0.0,0.0
2972,331301,0.0,0.0,0.0,0.0,17.3,0.0
2973,331302,0.0,0.0,7.6,11.5,20.9,0.0
2974,331303,0.0,0.0,8.2,0.0,0.0,0.0
2975,331304,0.0,0.0,0.0,0.0,14.7,0.0
2976,331305,0.0,0.0,8.1,0.0,16.2,0.0
2977,331306,0.0,0.0,0.0,12.2,17.9,0.0
2978,331307,0.0,0.0,0.0,0.0,0.0,0.0
2979,331309,0.0,0.0,0.0,0.0,14.9,0.0
2980,331310,0.0,0.0,7.5,13.8,16.1,0.0
2981,331311,0.0,0.0,7.4,13.9,14.6,0.0
2982,331312,0.0,0.0,7.8,11.3,16.4,0.0
2983,331313,0.0,0.0,7.1,11.4,17.0,0.0
2984,331314,0.0,0.0,9.5,11.9,20.4,0.0
2985,331315,0.0,0.0,7.9,13.2,16.9,0.0
2986,331316,0.0,0.0,9.0,11.9,17.1,0.0
2987,331317,13.8,0.0,9.1,11.8,16.2,16.7
2988,331318,0.0,0.0,0.0,0.0,0.0,0.0
2989,331319,13.8,0.0,7.8,12.6,15.6,15.3
2990,333301,0.0,0.0,0.0,0.0,0.0,0.0
2991,340001,15.1,3.4,8.2,12.6,19.6,14.6
2992,340002,11.6,2.5,9.9,12.2,16.7,18.4
2993,340003,0.0,0.0,5.7,11.8,16.6,15.0
2994,340004,14.2,3.0,7.0,13.0,18.6,14.5
2995,340008,12.1,0.0,8.5,11.2,15.6,15.0
2996,340010,15.5,0.0,8.1,11.5,17.2,16.9
2997,340013,15.4,0.0,7.1,11.6,19.0,16.4
2998,340014,13.0,3.2,8.1,11.9,16.5,18.1
2999,340015,14.0,0.0,8.6,13.2,20.0,14.7
3000,340016,14.3,0.0,8.9,10.4,17.9,14.1
3001,340017,14.5,0.0,6.7,12.7,16.0,15.3
3002,340020,15.2,0.0,8.9,11.8,16.9,17.7
3003,340021,15.6,0.0,8.3,14.2,20.3,15.0
3004,340023,13.1,0.0,8.6,13.3,19.3,15.1
3005,340024,14.4,0.0,6.6,11.9,17.1,13.4
3006,340027,13.4,0.0,10.3,12.5,20.5,14.1
3007,340028,12.6,3.6,6.8,9.9,15.6,15.4
3008,340030,13.3,2.7,8.0,11.4,15.5,15.4
3009,340032,13.3,2.3,9.4,12.3,19.8,16.9
3010,340037,0.0,0.0,6.8,12.5,19.8,14.2
3011,340039,14.3,0.0,6.6,11.9,19.1,13.7
3012,340040,13.0,2.5,10.3,13.2,15.6,17.9
3013,340041,15.1,0.0,8.8,12.9,20.1,15.2
3014,340042,13.2,0.0,7.7,12.1,16.2,15.5
3015,340047,14.8,2.2,7.0,11.6,13.1,17.5
3016,340049,0.0,0.0,0.0,0.0,0.0,0.0
3017,340050,13.3,2.9,6.5,9.9,14.4,14.9
3018,340051,13.7,0.0,10.3,11.2,16.3,13.6
3019,340053,12.2,3.3,8.4,12.9,17.3,14.6
3020,340060,13.8,0.0,6.9,12.8,18.5,14.1
3021,340061,12.8,2.7,6.7,12.7,18.0,14.7
3022,340064,0.0,0.0,8.8,13.5,22.4,15.6
3023,340068,16.5,0.0,7.3,10.8,20.8,14.0
3024,340069,14.6,1.9,9.5,11.7,18.1,14.5
3025,340070,16.4,0.0,10.8,14.4,19.4,14.7
3026,340071,14.6,0.0,6.8,11.8,16.3,13.3
3027,340073,13.9,0.0,6.6,13.3,15.7,16.2
3028,340075,13.8,0.0,7.7,11.7,17.4,16.4
3029,340084,0.0,0.0,7.4,13.0,16.8,0.0
3030,340085,0.0,0.0,9.7,13.9,21.7,19.6
3031,340087,0.0,0.0,8.0,14.9,16.8,12.8
3032,340090,12.7,0.0,6.6,11.5,16.1,13.2
3033,340091,12.2,3.1,8.5,11.5,18.2,14.6
3034,340096,14.6,0.0,8.0,15.0,17.2,14.6
3035,340097,13.6,0.0,7.7,11.2,15.1,13.4
3036,340098,14.6,3.3,8.6,12.0,17.2,15.8
3037,340099,14.5,0.0,7.3,11.4,19.5,15.0
3038,340106,13.9,0.0,7.5,11.4,15.3,15.2
3039,340107,13.8,0.0,8.5,10.8,18.3,13.9
3040,340109,14.9,0.0,9.3,12.3,20.7,15.8
3041,340113,16.7,2.5,9.3,12.2,18.3,17.6
3042,340114,14.7,2.9,8.6,13.6,16.5,16.5
3043,340115,12.5,3.7,8.3,9.5,13.4,14.8
3044,340116,15.5,4.4,9.5,12.6,20.4,16.0
3045,340119,14.5,0.0,7.6,12.6,18.1,15.8
3046,340120,16.0,0.0,7.7,10.8,18.9,14.2
3047,340123,15.0,0.0,10.0,13.2,17.0,16.0
3048,340126,12.9,0.0,6.0,12.2,20.1,16.5
3049,340127,15.0,0.0,7.1,14.8,17.3,15.4
3050,340129,14.3,0.0,8.9,15.4,20.4,17.1
3051,340130,13.8,0.0,9.1,15.3,16.2,14.9
3052,340131,14.1,3.4,7.2,12.3,15.0,16.7
3053,340132,15.5,0.0,9.2,14.7,18.0,14.4
3054,340133,0.0,0.0,7.4,12.8,19.8,12.1
3055,340141,13.7,3.9,8.1,15.2,19.3,14.6
3056,340142,15.1,0.0,7.5,13.9,19.3,15.6
3057,340143,17.6,0.0,9.2,15.2,25.8,17.0
3058,340144,14.8,0.0,6.8,10.6,14.1,14.2
3059,340145,14.3,0.0,7.3,12.2,14.1,14.1
3060,340147,16.4,0.0,8.8,11.2,20.0,13.8
3061,340148,0.0,0.0,0.0,0.0,0.0,0.0
3062,340151,13.3,0.0,7.6,11.4,16.0,14.2
3063,340155,15.6,2.7,6.7,11.1,15.4,13.5
3064,340156,0.0,0.0,0.0,0.0,15.4,0.0
3065,340158,13.8,0.0,8.4,11.4,16.7,13.6
3066,340159,14.5,0.0,6.4,13.1,18.1,15.5
3067,340166,14.6,0.0,8.7,13.7,17.2,13.5
3068,340168,0.0,0.0,0.0,0.0,0.0,0.0
3069,340171,12.2,0.0,9.3,11.9,17.3,14.0
3070,340173,12.9,0.0,9.4,11.1,18.3,13.8
3071,340183,13.4,0.0,8.5,11.3,15.8,12.0
3072,340184,13.4,0.0,7.6,10.1,15.6,12.7
3073,340186,13.7,0.0,10.0,13.4,19.2,13.8
3074,340187,0.0,0.0,0.0,0.0,0.0,0.0
3075,340188,0.0,0.0,0.0,0.0,0.0,0.0
3076,341302,0.0,0.0,0.0,0.0,0.0,0.0
3077,341303,0.0,0.0,7.6,0.0,15.8,0.0
3078,341304,0.0,0.0,7.2,13.2,17.1,15.7
3079,341305,0.0,0.0,7.4,11.4,17.2,0.0
3080,341307,0.0,0.0,7.6,11.9,18.5,0.0
3081,341311,0.0,0.0,0.0,11.0,16.7,0.0
3082,341314,0.0,0.0,8.0,13.5,17.8,0.0
3083,341315,0.0,0.0,8.0,12.5,16.7,0.0
3084,341316,0.0,0.0,8.1,14.4,15.0,0.0
3085,341317,0.0,0.0,0.0,0.0,14.6,0.0
3086,341318,0.0,0.0,8.2,11.5,17.3,15.9
3087,341319,0.0,0.0,9.5,12.2,15.1,14.3
3088,341320,0.0,0.0,7.5,12.2,17.8,0.0
3089,341322,0.0,0.0,7.5,12.3,16.5,16.3
3090,341323,0.0,0.0,7.0,11.6,17.5,0.0
3091,341324,0.0,0.0,8.9,12.4,19.1,16.1
3092,341325,0.0,0.0,8.5,12.9,15.1,14.6
3093,341326,13.5,0.0,7.8,14.1,18.5,16.0
3094,341327,0.0,0.0,8.8,14.5,16.6,0.0
3095,341328,14.0,0.0,6.3,13.0,18.1,14.9
3096,341329,0.0,0.0,8.5,0.0,17.0,0.0
3097,350002,14.4,4.1,7.3,12.0,15.0,14.5
3098,350006,13.5,3.5,9.8,13.9,17.9,19.2
3099,350011,14.2,2.5,11.0,12.3,16.9,16.1
3100,350015,14.7,5.9,7.9,12.1,17.4,15.7
3101,350019,16.4,3.3,9.1,12.0,16.2,16.1
3102,350063,0.0,0.0,0.0,0.0,16.0,0.0
3103,350064,0.0,0.0,0.0,0.0,0.0,0.0
3104,350070,13.9,2.7,9.0,12.3,15.4,15.2
3105,351300,0.0,0.0,0.0,0.0,15.8,0.0
3106,351301,0.0,0.0,0.0,0.0,0.0,0.0
3107,351302,0.0,0.0,0.0,0.0,17.6,0.0
3108,351303,0.0,0.0,0.0,0.0,16.5,0.0
3109,351304,0.0,0.0,0.0,0.0,0.0,0.0
3110,351305,0.0,0.0,0.0,0.0,0.0,0.0
3111,351306,0.0,0.0,0.0,0.0,14.6,0.0
3112,351307,0.0,0.0,0.0,0.0,18.6,0.0
3113,351308,0.0,0.0,0.0,0.0,0.0,0.0
3114,351309,0.0,0.0,0.0,13.5,14.7,0.0
3115,351310,0.0,0.0,0.0,12.4,15.0,0.0
3116,351311,0.0,0.0,0.0,12.4,14.3,0.0
3117,351312,0.0,0.0,0.0,0.0,18.2,0.0
3118,351313,0.0,0.0,0.0,0.0,18.5,0.0
3119,351314,0.0,0.0,0.0,0.0,16.0,0.0
3120,351315,0.0,0.0,8.5,13.1,16.4,0.0
3121,351316,0.0,0.0,0.0,0.0,14.5,0.0
3122,351318,0.0,0.0,7.8,12.9,14.8,0.0
3123,351319,0.0,0.0,7.7,0.0,16.5,0.0
3124,351320,0.0,0.0,0.0,0.0,18.7,0.0
3125,351321,0.0,0.0,0.0,12.2,13.8,0.0
3126,351322,0.0,0.0,0.0,0.0,0.0,0.0
3127,351323,0.0,0.0,7.6,0.0,15.3,0.0
3128,351324,0.0,0.0,7.9,11.7,15.4,0.0
3129,351325,0.0,0.0,0.0,0.0,13.8,0.0
3130,351326,0.0,0.0,0.0,0.0,17.1,0.0
3131,351327,0.0,0.0,7.7,11.4,15.7,0.0
3132,351328,0.0,0.0,0.0,0.0,16.5,0.0
3133,351329,0.0,0.0,0.0,0.0,16.1,0.0
3134,351330,0.0,0.0,8.0,11.4,12.4,14.9
3135,351331,0.0,0.0,0.0,0.0,14.2,0.0
3136,351332,0.0,0.0,0.0,12.2,18.8,0.0
3137,351333,0.0,0.0,10.1,12.9,15.1,0.0
3138,351334,0.0,0.0,7.7,13.0,17.3,0.0
3139,351335,0.0,0.0,8.5,12.4,16.6,0.0
3140,351336,14.8,0.0,8.7,13.2,17.4,18.7
3141,360001,13.7,4.8,6.8,10.6,14.2,15.3
3142,360002,14.7,0.0,8.1,13.0,20.8,0.0
3143,360003,13.9,2.1,7.7,11.6,14.7,15.8
3144,360006,16.7,4.6,12.2,13.2,17.5,17.7
3145,360008,13.4,4.6,8.1,10.9,17.4,12.7
3146,360009,14.1,3.3,8.7,11.6,16.3,13.2
3147,360010,14.5,0.0,8.5,13.5,16.7,17.4
3148,360011,12.9,3.2,8.3,11.2,15.7,14.7
3149,360012,14.2,0.0,7.5,12.2,14.7,15.4
3150,360013,14.5,0.0,8.3,12.5,19.7,14.9
3151,360014,0.0,0.0,6.8,12.4,13.2,0.0
3152,360016,12.7,3.6,7.4,9.3,13.1,16.0
3153,360017,14.3,3.0,8.5,12.6,15.5,13.1
3154,360020,14.7,3.2,6.8,14.3,15.1,18.0
3155,360025,14.0,0.0,8.4,11.1,17.0,14.1
3156,360026,0.0,0.0,8.5,11.5,15.8,14.8
3157,360027,14.0,2.9,6.8,9.5,11.5,16.4
3158,360029,0.0,0.0,8.6,12.2,17.2,15.2
3159,360032,14.5,0.0,8.6,11.6,14.8,15.5
3160,360035,14.6,2.5,10.3,12.5,18.3,15.4
3161,360036,13.0,0.0,8.2,13.7,15.6,15.2
3162,360037,13.8,0.0,6.7,10.3,16.1,0.0
3163,360039,12.7,4.1,8.4,10.7,15.1,14.2
3164,360040,14.9,0.0,7.9,13.2,16.5,15.6
3165,360041,12.8,3.1,6.5,11.2,15.7,14.6
3166,360044,13.6,0.0,8.6,11.3,16.3,15.9
3167,360046,0.0,0.0,9.6,14.5,18.0,12.8
3168,360048,14.0,3.6,7.7,11.5,16.8,17.7
3169,360051,13.4,2.8,6.8,9.8,13.4,13.6
3170,360052,12.9,3.8,7.9,10.4,19.3,13.9
3171,360054,16.0,0.0,8.4,9.0,16.7,18.4
3172,360055,12.4,3.1,7.8,8.9,12.9,12.9
3173,360056,12.9,3.0,6.9,13.0,16.8,15.1
3174,360058,14.0,0.0,7.1,9.9,14.7,14.7
3175,360059,14.1,0.0,7.2,10.4,15.5,15.8
3176,360064,16.4,4.1,7.3,12.7,16.1,15.1
3177,360065,14.7,0.0,9.0,12.7,16.8,11.6
3178,360066,12.2,3.5,8.9,11.0,16.0,12.9
3179,360068,11.9,2.5,10.4,10.1,14.2,14.1
3180,360070,13.0,2.8,7.3,11.4,16.6,13.8
3181,360071,13.7,0.0,8.7,13.3,17.9,15.8
3182,360072,14.4,5.0,7.9,13.3,14.3,14.7
3183,360074,12.4,0.0,8.1,12.2,15.9,15.9
3184,360075,12.8,0.0,7.5,9.5,13.7,13.2
3185,360076,15.8,2.8,8.0,12.3,16.7,14.6
3186,360077,13.1,2.3,6.6,7.6,12.4,10.6
3187,360078,14.0,0.0,7.1,11.3,15.0,14.4
3188,360079,15.9,4.8,7.7,11.9,15.1,16.6
3189,360080,13.4,0.0,8.6,12.3,14.4,15.7
3190,360081,14.5,0.0,9.0,10.5,16.6,16.2
3191,360082,13.9,0.0,7.6,11.4,14.1,15.2
3192,360084,12.8,2.3,7.5,12.5,14.4,15.0
3193,360085,16.1,2.2,5.8,10.1,12.7,14.4
3194,360086,13.4,3.8,7.3,12.8,17.6,11.0
3195,360087,0.0,0.0,7.1,10.8,12.6,0.0
3196,360089,0.0,0.0,8.2,13.5,15.8,14.0
3197,360090,14.9,3.2,8.7,9.9,17.1,14.8
3198,360091,14.7,0.0,8.8,11.5,14.4,13.8
3199,360092,0.0,0.0,6.7,14.0,15.5,0.0
3200,360095,13.5,4.3,9.8,13.2,18.0,13.8
3201,360096,13.3,0.0,7.7,10.0,18.2,14.2
3202,360098,12.0,2.6,6.7,9.5,17.6,13.9
3203,360107,0.0,0.0,7.6,13.2,12.1,15.7
3204,360109,0.0,0.0,9.4,15.0,15.6,14.0
3205,360112,16.3,3.9,8.3,10.6,14.6,21.4
3206,360118,14.2,2.4,8.6,15.5,18.7,15.3
3207,360121,17.1,0.0,10.3,12.4,21.4,15.4
3208,360123,13.3,0.0,6.7,12.8,16.2,13.2
3209,360125,12.3,0.0,7.8,9.9,16.9,13.2
3210,360131,0.0,0.0,8.2,13.1,16.0,0.0
3211,360132,14.2,0.0,7.9,12.8,12.4,14.6
3212,360133,13.2,3.9,8.0,13.3,12.4,15.0
3213,360134,13.8,2.7,7.0,12.9,13.9,12.8
3214,360137,13.3,3.5,7.6,10.5,14.7,15.1
3215,360141,14.3,2.4,7.2,12.2,14.7,13.8
3216,360143,13.9,0.0,7.3,8.5,14.5,13.7
3217,360144,12.7,0.0,5.8,9.4,12.5,13.0
3218,360145,14.4,0.0,7.4,11.3,15.2,13.1
3219,360147,12.9,0.0,6.6,13.2,20.0,14.5
3220,360148,0.0,0.0,7.5,11.8,17.5,0.0
3221,360150,0.0,0.0,8.3,13.3,16.0,14.7
3222,360151,14.1,3.7,6.4,9.4,15.3,15.7
3223,360152,13.7,3.3,6.9,13.1,13.7,12.3
3224,360153,0.0,0.0,0.0,0.0,15.1,0.0
3225,360155,13.3,4.4,7.7,9.1,12.3,13.7
3226,360156,14.4,0.0,7.9,10.6,19.2,15.8
3227,360159,15.2,4.6,7.8,11.7,12.7,11.7
3228,360161,16.3,0.0,8.9,11.0,17.7,14.2
3229,360163,13.2,3.7,7.9,10.9,15.0,14.0
3230,360170,12.9,0.0,8.8,12.7,17.6,0.0
3231,360172,12.4,3.2,8.1,9.7,12.9,14.4
3232,360174,14.0,0.0,9.2,13.4,17.0,14.0
3233,360175,0.0,0.0,8.8,10.3,16.5,13.1
3234,360179,15.1,3.6,6.9,12.7,17.0,13.4
3235,360180,12.7,2.1,7.0,8.6,12.9,16.1
3236,360185,14.6,0.0,10.9,11.7,16.6,15.0
3237,360189,0.0,0.0,7.9,14.7,17.8,0.0
3238,360192,12.4,0.0,7.7,10.7,17.1,14.6
3239,360197,13.1,0.0,7.7,13.2,15.8,17.0
3240,360203,14.3,0.0,7.4,12.0,17.7,17.1
3241,360210,0.0,0.0,7.4,12.1,14.5,14.9
3242,360211,14.6,4.4,7.3,11.2,16.3,13.7
3243,360218,14.7,0.0,7.9,15.5,20.3,16.4
3244,360230,10.5,2.1,5.6,9.2,13.2,12.9
3245,360234,13.6,3.4,8.0,12.2,16.8,13.1
3246,360236,14.9,0.0,6.4,9.4,14.8,14.7
3247,360239,14.0,0.0,7.8,11.7,13.8,15.6
3248,360241,0.0,0.0,0.0,0.0,0.0,0.0
3249,360245,0.0,0.0,0.0,0.0,0.0,0.0
3250,360247,0.0,0.0,0.0,0.0,0.0,0.0
3251,360259,15.5,0.0,6.8,11.1,16.5,13.3
3252,360261,0.0,0.0,0.0,0.0,0.0,0.0
3253,360262,12.9,0.0,6.3,8.3,13.5,13.8
3254,360263,0.0,0.0,0.0,0.0,0.0,0.0
3255,360266,0.0,0.0,0.0,0.0,0.0,0.0
3256,360270,0.0,0.0,8.7,13.2,16.2,13.0
3257,360274,0.0,0.0,0.0,0.0,0.0,0.0
3258,360276,15.2,0.0,8.0,11.3,17.6,12.8
3259,360348,0.0,0.0,7.6,12.1,13.2,15.2
3260,360351,0.0,0.0,0.0,0.0,0.0,0.0
3261,360352,0.0,0.0,0.0,0.0,0.0,0.0
3262,360354,11.6,0.0,5.9,9.5,15.7,11.4
3263,360355,0.0,0.0,0.0,0.0,0.0,0.0
3264,360358,0.0,0.0,0.0,0.0,0.0,0.0
3265,360359,13.3,0.0,7.4,10.4,14.3,15.6
3266,360360,13.3,0.0,6.6,11.5,17.3,15.3
3267,360361,0.0,0.0,0.0,0.0,0.0,0.0
3268,360362,0.0,0.0,0.0,0.0,0.0,0.0
3269,361300,0.0,0.0,8.0,12.8,16.4,0.0
3270,361301,0.0,0.0,8.8,11.7,17.5,0.0
3271,361302,0.0,0.0,7.5,11.6,13.2,0.0
3272,361303,0.0,0.0,0.0,0.0,0.0,0.0
3273,361304,0.0,0.0,0.0,0.0,0.0,0.0
3274,361306,0.0,0.0,8.0,10.4,13.3,0.0
3275,361307,0.0,0.0,7.0,10.2,12.1,0.0
3276,361308,0.0,0.0,7.9,10.9,15.2,0.0
3277,361309,0.0,0.0,7.6,12.3,16.7,0.0
3278,361310,0.0,0.0,8.0,10.1,14.4,0.0
3279,361311,0.0,0.0,7.2,0.0,16.4,0.0
3280,361312,0.0,0.0,8.5,11.3,15.2,0.0
3281,361313,0.0,0.0,7.1,11.9,16.8,0.0
3282,361314,0.0,0.0,6.4,11.7,13.8,0.0
3283,361315,0.0,0.0,7.1,11.1,16.9,0.0
3284,361316,0.0,0.0,8.7,12.7,15.7,0.0
3285,361318,0.0,0.0,8.4,11.9,17.1,0.0
3286,361319,0.0,0.0,7.5,0.0,17.3,0.0
3287,361320,0.0,0.0,8.8,10.7,17.0,0.0
3288,361321,0.0,0.0,7.3,12.1,15.1,0.0
3289,361322,0.0,0.0,0.0,0.0,0.0,0.0
3290,361323,0.0,0.0,0.0,12.5,19.0,0.0
3291,361324,0.0,0.0,6.7,12.3,16.6,0.0
3292,361325,0.0,0.0,9.9,12.5,14.7,0.0
3293,361326,0.0,0.0,7.4,11.4,14.7,0.0
3294,361327,0.0,0.0,0.0,0.0,0.0,0.0
3295,361328,0.0,0.0,7.7,12.0,17.3,0.0
3296,361329,0.0,0.0,8.5,13.7,14.9,0.0
3297,361330,0.0,0.0,8.8,13.0,16.8,0.0
3298,361331,0.0,0.0,9.4,13.5,19.1,0.0
3299,361332,0.0,0.0,8.8,11.7,18.4,15.7
3300,361333,0.0,0.0,7.7,14.4,19.7,0.0
3301,361334,0.0,0.0,7.2,12.2,17.0,0.0
3302,363300,0.0,0.0,0.0,0.0,0.0,0.0
3303,363302,0.0,0.0,0.0,0.0,0.0,0.0
3304,363303,0.0,0.0,0.0,0.0,0.0,0.0
3305,363304,0.0,0.0,0.0,0.0,0.0,0.0
3306,363305,0.0,0.0,0.0,0.0,0.0,0.0
3307,363306,0.0,0.0,0.0,0.0,0.0,0.0
3308,363308,0.0,0.0,0.0,0.0,0.0,0.0
3309,370001,12.8,3.7,9.0,11.5,18.3,14.7
3310,370002,0.0,0.0,9.6,14.0,16.5,15.4
3311,370004,0.0,0.0,9.5,12.8,20.2,14.9
3312,370006,13.9,0.0,11.1,12.4,16.1,16.0
3313,370007,0.0,0.0,0.0,13.2,15.8,0.0
3314,370008,14.3,3.3,8.2,11.2,16.6,14.2
3315,370011,0.0,0.0,6.9,12.6,14.9,0.0
3316,370013,0.0,0.0,8.9,12.7,18.1,16.5
3317,370014,13.9,0.0,6.3,11.5,13.1,13.3
3318,370015,0.0,0.0,6.7,11.3,13.9,0.0
3319,370016,14.1,3.2,8.8,12.3,17.4,14.0
3320,370018,14.3,0.0,12.8,14.8,21.1,17.7
3321,370019,0.0,0.0,8.8,10.8,13.4,14.7
3322,370020,13.5,0.0,8.8,13.8,16.1,13.7
3323,370022,14.3,0.0,6.7,12.1,19.6,13.8
3324,370023,16.1,0.0,8.5,15.2,19.3,19.2
